"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price ","Total Traded Quantity","Turnover ₹","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HEROMOTOCO","EQ","04-Apr-2025","3,753.35","3,744.95","3,744.95","3,632.55","3,662.45","3,659.20","3,666.23","3,30,498","1,21,16,81,429.75","46,613","1,50,365","45.50"
"HEROMOTOCO","EQ","07-Apr-2025","3,659.20","3,478.95","3,545.00","3,344.00","3,526.05","3,526.90","3,476.12","6,05,866","2,10,60,62,052.35","69,578","2,77,551","45.81"
"HEROMOTOCO","EQ","08-Apr-2025","3,526.90","3,600.00","3,622.90","3,510.25","3,581.00","3,574.15","3,554.61","4,50,859","1,60,26,26,557.80","57,580","2,04,139","45.28"
"HEROMOTOCO","EQ","09-Apr-2025","3,574.15","3,590.00","3,678.75","3,538.00","3,621.45","3,610.90","3,615.10","5,84,571","2,11,32,80,031.80","69,533","2,46,532","42.17"
"HEROMOTOCO","EQ","11-Apr-2025","3,610.90","3,620.45","3,704.10","3,620.45","3,663.00","3,666.00","3,667.44","4,36,704","1,60,15,87,141.65","42,603","1,98,187","45.38"
"HEROMOTOCO","EQ","15-Apr-2025","3,666.00","3,749.00","3,816.00","3,686.50","3,808.10","3,803.90","3,772.25","6,04,277","2,27,94,83,519.60","63,500","3,15,312","52.18"
"HEROMOTOCO","EQ","16-Apr-2025","3,803.90","3,809.00","3,816.60","3,742.00","3,790.00","3,781.90","3,769.13","4,91,227","1,85,15,00,486.10","55,108","2,04,345","41.60"
"HEROMOTOCO","EQ","17-Apr-2025","3,781.90","3,781.90","3,797.60","3,664.30","3,772.00","3,771.80","3,731.76","9,70,749","3,62,26,05,358.90","1,23,832","4,33,258","44.63"
"HEROMOTOCO","EQ","21-Apr-2025","3,771.80","3,794.00","3,932.50","3,756.00","3,903.40","3,917.00","3,872.62","10,31,160","3,99,32,90,529.50","69,820","5,45,344","52.89"
"HEROMOTOCO","EQ","22-Apr-2025","3,917.00","3,901.00","3,902.90","3,821.20","3,837.90","3,833.60","3,837.85","9,27,543","3,55,97,67,491.40","71,536","4,37,510","47.17"
"HEROMOTOCO","EQ","23-Apr-2025","3,833.60","3,862.10","3,954.20","3,822.60","3,930.00","3,940.50","3,888.97","8,00,615","3,11,35,66,829.10","77,599","3,50,865","43.82"
"HEROMOTOCO","EQ","24-Apr-2025","3,940.50","3,940.60","3,988.00","3,924.90","3,962.90","3,954.50","3,954.86","12,27,984","4,85,65,07,648.30","73,562","7,63,589","62.18"
"HEROMOTOCO","EQ","25-Apr-2025","3,954.50","3,960.00","3,994.10","3,839.90","3,876.00","3,895.50","3,901.96","6,52,719","2,54,68,82,771.80","63,879","3,03,966","46.57"
"HEROMOTOCO","EQ","28-Apr-2025","3,895.50","3,895.00","3,935.00","3,846.50","3,920.60","3,911.70","3,897.96","5,21,342","2,03,21,70,819.70","63,569","2,24,228","43.01"
"HEROMOTOCO","EQ","29-Apr-2025","3,911.70","3,935.50","3,953.90","3,846.40","3,855.10","3,852.70","3,883.81","4,28,581","1,66,45,26,010.90","40,782","2,17,172","50.67"
"HEROMOTOCO","EQ","30-Apr-2025","3,852.70","3,852.70","3,867.50","3,806.50","3,836.00","3,827.40","3,826.00","8,92,342","3,41,41,01,726.40","59,174","6,32,981","70.93"
"HEROMOTOCO","EQ","02-May-2025","3,827.40","3,803.60","3,914.00","3,725.00","3,741.00","3,740.50","3,796.79","10,42,867","3,95,95,45,681.30","88,831","4,90,936","47.08"
"HEROMOTOCO","EQ","05-May-2025","3,740.50","3,769.00","3,794.50","3,742.30","3,785.00","3,767.60","3,768.34","6,40,182","2,41,24,21,455.30","50,202","4,17,902","65.28"
"HEROMOTOCO","EQ","06-May-2025","3,767.60","3,785.00","3,908.00","3,781.00","3,861.00","3,872.60","3,870.23","12,10,118","4,68,34,40,377.90","98,164","2,70,694","22.37"
"HEROMOTOCO","EQ","07-May-2025","3,872.60","3,820.00","3,894.80","3,813.60","3,860.50","3,868.00","3,869.07","4,48,141","1,73,38,86,936.80","49,089","2,19,554","48.99"
"HEROMOTOCO","EQ","08-May-2025","3,868.00","3,869.00","3,875.00","3,775.70","3,800.00","3,800.50","3,811.25","7,39,365","2,81,79,05,820.20","65,769","4,52,534","61.21"
"HEROMOTOCO","EQ","09-May-2025","3,800.50","3,735.00","3,896.10","3,735.00","3,850.00","3,853.90","3,842.49","8,59,973","3,30,44,33,724.50","66,473","4,32,623","50.31"
"HEROMOTOCO","EQ","12-May-2025","3,853.90","3,929.90","3,999.50","3,910.00","3,998.00","3,984.90","3,951.12","5,47,435","2,16,29,80,822.10","49,149","3,04,279","55.58"
"HEROMOTOCO","EQ","13-May-2025","3,984.90","3,999.00","4,098.40","3,957.50","4,055.50","4,063.60","4,035.03","11,97,629","4,83,24,69,645.00","1,05,993","3,39,007","28.31"
"HEROMOTOCO","EQ","14-May-2025","4,063.60","4,070.00","4,107.80","3,933.00","4,050.00","4,067.20","4,036.55","11,99,813","4,84,31,04,200.60","1,20,276","3,46,281","28.86"
"HEROMOTOCO","EQ","15-May-2025","4,067.20","4,083.00","4,347.00","4,067.20","4,318.00","4,325.00","4,254.84","26,29,014","11,18,60,27,876.80","2,02,903","8,96,662","34.11"
"HEROMOTOCO","EQ","16-May-2025","4,325.00","4,330.00","4,363.00","4,294.30","4,335.00","4,345.30","4,325.72","7,65,257","3,31,02,87,241.90","76,782","3,38,793","44.27"
"HEROMOTOCO","EQ","19-May-2025","4,345.30","4,323.10","4,454.60","4,323.10","4,384.00","4,387.70","4,408.31","7,53,807","3,32,30,11,906.40","84,076","2,95,330","39.18"
"HEROMOTOCO","EQ","20-May-2025","4,387.70","4,409.00","4,437.20","4,231.40","4,249.00","4,241.60","4,286.71","8,42,529","3,61,16,81,386.40","71,488","4,36,423","51.80"
"HEROMOTOCO","EQ","21-May-2025","4,241.60","4,241.00","4,288.90","4,212.00","4,253.00","4,263.80","4,253.37","3,96,931","1,68,82,94,135.80","35,441","1,60,322","40.39"
"HEROMOTOCO","EQ","22-May-2025","4,263.80","4,250.00","4,284.00","4,202.90","4,272.10","4,276.30","4,250.89","3,94,809","1,67,82,90,104.30","61,769","1,64,838","41.75"
"HEROMOTOCO","EQ","23-May-2025","4,276.30","4,288.90","4,335.00","4,276.40","4,307.50","4,308.80","4,309.09","4,61,297","1,98,77,72,365.30","35,549","2,67,533","58.00"
"HEROMOTOCO","EQ","26-May-2025","4,308.80","4,309.90","4,418.30","4,300.00","4,358.00","4,359.40","4,377.33","7,65,160","3,34,93,56,751.80","65,081","3,80,682","49.75"
"HEROMOTOCO","EQ","27-May-2025","4,359.40","4,370.50","4,374.90","4,300.00","4,348.90","4,338.20","4,329.34","4,11,809","1,78,28,62,252.40","42,455","2,07,431","50.37"
"HEROMOTOCO","EQ","28-May-2025","4,338.20","4,368.00","4,383.40","4,310.50","4,376.00","4,362.20","4,341.15","4,24,160","1,84,13,43,547.70","37,891","2,17,794","51.35"
"HEROMOTOCO","EQ","29-May-2025","4,362.20","4,384.00","4,384.00","4,332.10","4,355.00","4,356.60","4,355.58","3,69,150","1,60,78,60,799.70","39,719","2,06,260","55.87"
"HEROMOTOCO","EQ","30-May-2025","4,356.60","4,341.60","4,380.00","4,289.30","4,310.10","4,309.30","4,322.44","9,14,311","3,95,20,53,165.30","47,296","6,15,357","67.30"
"HEROMOTOCO","EQ","02-Jun-2025","4,309.30","4,310.10","4,318.70","4,196.00","4,221.00","4,232.30","4,227.50","7,71,163","3,26,00,88,575.50","64,801","4,09,794","53.14"
"HEROMOTOCO","EQ","03-Jun-2025","4,232.30","4,250.00","4,280.50","4,201.00","4,205.10","4,208.60","4,234.69","4,17,447","1,76,77,59,767.50","40,597","2,22,964","53.41"
"HEROMOTOCO","EQ","04-Jun-2025","4,208.60","4,213.00","4,240.70","4,191.30","4,203.70","4,200.60","4,213.66","3,53,642","1,49,01,25,481.60","35,562","1,92,160","54.34"
"HEROMOTOCO","EQ","05-Jun-2025","4,200.60","4,227.80","4,227.80","4,172.80","4,177.00","4,178.90","4,197.67","3,94,746","1,65,70,12,703.40","46,740","2,08,948","52.93"
"HEROMOTOCO","EQ","06-Jun-2025","4,178.90","4,189.00","4,296.90","4,158.10","4,277.00","4,268.00","4,250.65","5,51,467","2,34,40,94,558.70","49,313","2,27,682","41.29"
"HEROMOTOCO","EQ","09-Jun-2025","4,268.00","4,304.90","4,360.00","4,275.00","4,342.00","4,349.40","4,326.16","4,95,256","2,14,25,58,785.70","46,833","2,56,612","51.81"
"HEROMOTOCO","EQ","10-Jun-2025","4,349.40","4,370.10","4,392.00","4,329.70","4,380.00","4,379.00","4,374.04","4,69,185","2,05,22,33,654.70","50,851","2,97,985","63.51"
"HEROMOTOCO","EQ","11-Jun-2025","4,379.00","4,375.00","4,486.70","4,365.90","4,410.00","4,410.30","4,444.57","12,41,569","5,51,82,39,199.70","99,029","6,24,294","50.28"
"HEROMOTOCO","EQ","12-Jun-2025","4,410.30","4,410.30","4,425.00","4,340.00","4,350.10","4,362.80","4,380.97","8,13,687","3,56,47,39,243.00","73,955","5,26,813","64.74"
"HEROMOTOCO","EQ","13-Jun-2025","4,362.80","4,266.10","4,347.00","4,251.40","4,338.90","4,333.80","4,306.99","5,21,000","2,24,39,44,138.40","49,839","2,91,445","55.94"
"HEROMOTOCO","EQ","16-Jun-2025","4,333.80","4,316.00","4,414.10","4,312.50","4,360.00","4,364.50","4,370.63","3,60,242","1,57,44,86,180.20","50,574","1,34,563","37.35"
"HEROMOTOCO","EQ","17-Jun-2025","4,364.50","4,369.00","4,390.00","4,333.80","4,370.00","4,371.00","4,370.36","3,31,648","1,44,94,21,210.70","31,883","1,59,092","47.97"
"HEROMOTOCO","EQ","18-Jun-2025","4,371.00","4,352.00","4,432.00","4,350.00","4,360.00","4,357.90","4,389.08","3,70,443","1,62,59,03,019.30","35,655","1,65,354","44.64"
"HEROMOTOCO","EQ","19-Jun-2025","4,357.90","4,374.90","4,404.00","4,350.30","4,370.80","4,384.30","4,379.16","4,25,692","1,86,41,72,016.90","42,272","1,65,986","38.99"
"HEROMOTOCO","EQ","20-Jun-2025","4,384.30","4,380.50","4,382.40","4,204.90","4,331.10","4,338.50","4,309.88","11,59,015","4,99,52,18,992.90","77,616","5,56,756","48.04"
"HEROMOTOCO","EQ","23-Jun-2025","4,338.50","4,320.00","4,324.70","4,245.00","4,247.20","4,253.10","4,268.53","5,80,717","2,47,88,05,792.10","46,249","2,77,220","47.74"
"HEROMOTOCO","EQ","24-Jun-2025","4,253.10","4,283.10","4,330.00","4,262.00","4,290.00","4,292.50","4,298.71","4,69,217","2,01,70,27,296.10","36,045","2,07,985","44.33"
"HEROMOTOCO","EQ","25-Jun-2025","4,292.50","4,301.50","4,357.90","4,290.00","4,297.90","4,300.80","4,316.61","4,12,213","1,77,93,62,062.80","48,686","1,65,512","40.15"
"HEROMOTOCO","EQ","26-Jun-2025","4,300.80","4,305.90","4,324.90","4,248.10","4,281.50","4,278.00","4,271.98","7,95,726","3,39,93,24,163.60","60,872","4,42,139","55.56"
"HEROMOTOCO","EQ","27-Jun-2025","4,278.00","4,299.00","4,349.90","4,285.00","4,320.00","4,320.30","4,325.17","5,43,489","2,35,06,84,844.70","44,804","3,39,230","62.42"
"HEROMOTOCO","EQ","30-Jun-2025","4,320.30","4,344.00","4,344.00","4,211.00","4,235.60","4,237.10","4,246.25","8,71,009","3,69,85,20,567.10","68,451","3,15,192","36.19"
"HEROMOTOCO","EQ","01-Jul-2025","4,237.10","4,258.30","4,264.00","4,190.10","4,229.00","4,226.00","4,218.60","4,80,538","2,02,71,98,588.30","51,255","2,03,598","42.37"
"HEROMOTOCO","EQ","02-Jul-2025","4,226.00","4,284.40","4,324.60","4,230.10","4,238.00","4,243.70","4,255.17","8,08,159","3,43,88,53,198.70","60,384","3,60,649","44.63"
"HEROMOTOCO","EQ","03-Jul-2025","4,243.70","4,244.00","4,350.00","4,238.00","4,318.00","4,310.60","4,308.22","6,50,625","2,80,30,36,638.30","50,000","2,40,754","37.00"
"HEROMOTOCO","EQ","04-Jul-2025","4,310.60","4,325.00","4,374.70","4,307.10","4,337.80","4,345.00","4,346.45","4,37,195","1,90,02,44,161.50","44,406","1,63,403","37.38"
"HEROMOTOCO","EQ","07-Jul-2025","4,345.00","4,340.00","4,359.60","4,293.00","4,305.10","4,307.00","4,319.51","3,53,771","1,52,81,16,344.30","47,151","1,86,301","52.66"
"HEROMOTOCO","EQ","08-Jul-2025","4,307.00","4,305.10","4,329.00","4,240.00","4,297.00","4,300.40","4,285.67","4,67,771","2,00,47,09,874.60","42,359","2,43,793","52.12"
"HEROMOTOCO","EQ","09-Jul-2025","4,300.40","4,300.00","4,344.00","4,290.20","4,328.00","4,333.10","4,327.13","2,76,485","1,19,63,86,431.70","33,553","1,52,751","55.25"
"HEROMOTOCO","EQ","10-Jul-2025","4,333.10","4,330.10","4,348.90","4,310.00","4,315.80","4,321.30","4,327.16","3,68,728","1,59,55,45,645.40","31,324","2,23,939","60.73"
"HEROMOTOCO","EQ","11-Jul-2025","4,321.30","4,300.10","4,340.00","4,190.00","4,203.00","4,218.70","4,257.72","5,56,464","2,36,92,66,321.00","60,498","3,46,018","62.18"
"HEROMOTOCO","EQ","14-Jul-2025","4,218.70","4,219.00","4,259.00","4,197.20","4,244.80","4,251.70","4,230.30","2,93,675","1,24,23,34,653.00","38,005","1,31,865","44.90"
"HEROMOTOCO","EQ","15-Jul-2025","4,251.70","4,275.80","4,465.00","4,260.10","4,462.10","4,454.00","4,409.15","17,56,329","7,74,39,15,409.80","1,45,796","5,94,545","33.85"
"HEROMOTOCO","EQ","16-Jul-2025","4,454.00","4,454.00","4,470.00","4,371.00","4,420.10","4,424.50","4,412.79","7,91,606","3,49,31,91,311.80","73,062","3,12,100","39.43"
"HEROMOTOCO","EQ","17-Jul-2025","4,424.50","4,437.00","4,463.90","4,412.00","4,445.00","4,443.60","4,444.20","4,14,759","1,84,32,71,823.90","56,944","1,93,219","46.59"
"HEROMOTOCO","EQ","18-Jul-2025","4,443.60","4,450.00","4,484.00","4,387.20","4,401.00","4,396.70","4,419.12","3,70,997","1,63,94,79,882.00","51,655","1,78,033","47.99"
"HEROMOTOCO","EQ","21-Jul-2025","4,396.70","4,410.00","4,422.00","4,346.20","4,411.00","4,408.20","4,397.16","2,69,975","1,18,71,24,451.40","42,108","1,12,129","41.53"
"HEROMOTOCO","EQ","22-Jul-2025","4,408.20","4,418.00","4,431.70","4,318.80","4,344.00","4,342.40","4,363.26","4,63,290","2,02,14,56,136.30","58,167","2,39,599","51.72"
"HEROMOTOCO","EQ","23-Jul-2025","4,342.40","4,360.00","4,377.00","4,325.90","4,369.10","4,363.70","4,356.48","3,76,802","1,64,15,31,558.40","39,820","1,88,870","50.12"
"HEROMOTOCO","EQ","24-Jul-2025","4,363.70","4,310.00","4,320.00","4,255.10","4,301.00","4,301.90","4,290.48","5,84,473","2,50,76,66,988.00","68,410","2,84,359","48.65"
"HEROMOTOCO","EQ","25-Jul-2025","4,301.90","4,278.00","4,290.80","4,195.00","4,221.40","4,230.70","4,225.87","6,30,896","2,66,60,87,585.40","58,776","3,57,026","56.59"
"HEROMOTOCO","EQ","28-Jul-2025","4,230.70","4,215.50","4,307.00","4,215.50","4,292.00","4,291.10","4,280.52","4,62,891","1,98,14,12,429.50","49,413","2,14,916","46.43"
"HEROMOTOCO","EQ","29-Jul-2025","4,291.10","4,290.00","4,334.40","4,265.60","4,331.00","4,325.20","4,320.28","4,22,393","1,82,48,54,339.70","35,073","2,34,044","55.41"
"HEROMOTOCO","EQ","30-Jul-2025","4,325.20","4,311.00","4,325.80","4,215.70","4,241.00","4,251.30","4,252.05","5,47,169","2,32,65,90,339.80","55,058","2,18,135","39.87"
"HEROMOTOCO","EQ","31-Jul-2025","4,251.30","4,210.00","4,303.00","4,201.00","4,251.90","4,260.70","4,255.02","4,46,590","1,90,02,49,927.70","50,482","2,08,638","46.72"
"HEROMOTOCO","EQ","01-Aug-2025","4,260.70","4,255.10","4,322.00","4,240.00","4,309.00","4,311.60","4,298.76","4,73,918","2,03,72,58,394.20","47,072","2,02,633","42.76"
"HEROMOTOCO","EQ","04-Aug-2025","4,311.60","4,315.90","4,550.00","4,310.10","4,535.00","4,535.90","4,462.32","14,54,995","6,49,26,55,162.30","1,18,704","4,41,624","30.35"
"HEROMOTOCO","EQ","05-Aug-2025","4,535.90","4,536.00","4,581.50","4,515.90","4,540.00","4,546.80","4,553.30","8,03,505","3,65,85,99,465.90","72,516","3,14,663","39.16"
"HEROMOTOCO","EQ","06-Aug-2025","4,546.80","4,549.60","4,549.90","4,462.10","4,470.10","4,474.90","4,490.06","5,74,216","2,57,82,65,835.40","51,719","3,03,923","52.93"
"HEROMOTOCO","EQ","07-Aug-2025","4,474.90","4,430.00","4,674.90","4,422.30","4,666.10","4,660.70","4,576.59","21,21,194","9,70,78,32,781.00","1,43,867","8,57,340","40.42"
"HEROMOTOCO","EQ","08-Aug-2025","4,660.70","4,660.00","4,712.00","4,588.10","4,600.00","4,599.80","4,649.60","9,72,461","4,52,15,50,461.60","93,029","4,16,312","42.81"
"HEROMOTOCO","EQ","11-Aug-2025","4,599.80","4,603.00","4,624.70","4,539.00","4,565.00","4,562.20","4,569.30","4,55,558","2,08,15,81,374.90","68,886","2,16,746","47.58"
"HEROMOTOCO","EQ","12-Aug-2025","4,562.20","4,589.00","4,669.60","4,571.00","4,644.00","4,645.20","4,639.70","7,23,767","3,35,80,58,999.90","99,926","2,84,542","39.31"
"HEROMOTOCO","EQ","13-Aug-2025","4,645.20","4,668.30","4,793.50","4,650.20","4,754.50","4,768.70","4,754.76","13,42,794","6,38,46,69,263.20","1,22,893","6,31,467","47.03"
"HEROMOTOCO","EQ","14-Aug-2025","4,768.70","4,770.00","4,773.50","4,690.50","4,708.00","4,708.10","4,728.30","3,73,862","1,76,77,30,041.60","44,143","1,84,415","49.33"
"HEROMOTOCO","EQ","18-Aug-2025","4,708.10","4,900.00","5,119.00","4,900.00","4,990.00","4,984.00","5,041.54","36,98,091","18,64,40,83,114.90","2,72,977","17,05,253","46.11"
"HEROMOTOCO","EQ","19-Aug-2025","4,984.00","4,984.00","5,139.00","4,984.00","5,116.80","5,118.20","5,085.76","15,09,894","7,67,89,61,008.50","1,46,312","5,59,932","37.08"
"HEROMOTOCO","EQ","20-Aug-2025","5,118.20","5,120.00","5,165.00","5,111.10","5,133.50","5,136.00","5,143.97","9,16,240","4,71,31,11,833.90","80,954","4,76,795","52.04"
"HEROMOTOCO","EQ","21-Aug-2025","5,136.00","5,136.00","5,158.90","5,040.00","5,109.00","5,097.10","5,102.53","8,19,430","4,18,11,66,575.80","75,510","3,55,920","43.44"
"HEROMOTOCO","EQ","22-Aug-2025","5,097.10","5,097.10","5,123.30","4,982.00","4,992.30","4,997.90","5,015.85","13,57,460","6,80,88,20,952.90","89,070","8,32,024","61.29"
"HEROMOTOCO","EQ","25-Aug-2025","4,997.90","5,010.00","5,079.90","4,976.00","5,067.00","5,063.80","5,046.86","6,93,190","3,49,84,33,963.20","66,804","2,81,980","40.68"
"HEROMOTOCO","EQ","26-Aug-2025","5,063.80","5,063.80","5,143.00","5,041.00","5,074.90","5,073.40","5,091.71","16,62,083","8,46,28,48,888.60","1,01,272","9,98,968","60.10"
"HEROMOTOCO","EQ","28-Aug-2025","5,073.40","5,230.00","5,246.00","5,078.40","5,106.60","5,091.70","5,143.95","15,84,393","8,15,00,38,625.90","1,43,573","7,81,285","49.31"
"HEROMOTOCO","EQ","29-Aug-2025","5,091.70","5,099.50","5,148.30","5,061.40","5,109.50","5,087.70","5,098.90","7,83,364","3,99,42,92,415.50","76,479","4,47,334","57.10"
"HEROMOTOCO","EQ","01-Sep-2025","5,087.70","5,113.50","5,259.50","5,109.50","5,250.00","5,244.00","5,193.65","6,59,443","3,42,49,19,150.50","57,368","3,13,639","47.56"
"HEROMOTOCO","EQ","02-Sep-2025","5,244.00","5,290.00","5,348.00","5,208.00","5,320.00","5,312.00","5,288.00","9,62,257","5,08,84,19,061.00","85,643","2,73,875","28.46"
"HEROMOTOCO","EQ","03-Sep-2025","5,312.00","5,325.00","5,363.50","5,256.50","5,345.00","5,349.00","5,322.71","6,59,989","3,51,29,26,777.00","55,568","3,05,753","46.33"
"HEROMOTOCO","EQ","04-Sep-2025","5,349.00","5,505.00","5,519.00","5,341.00","5,356.00","5,351.00","5,389.96","11,87,848","6,40,24,56,502.50","1,13,123","4,31,553","36.33"
"HEROMOTOCO","EQ","05-Sep-2025","5,351.00","5,360.00","5,419.50","5,348.50","5,370.00","5,363.00","5,370.23","5,17,415","2,77,86,39,259.00","67,904","2,60,420","50.33"
